CNPJ_Companhia;Data_Referencia;Versao;ID_Documento;Nome_Companhia;Posicao;Quantidade_Amarelo;Quantidade_Branco;Quantidade_Preto;Quantidade_Pardo;Quantidade_Indigena;Quantidade_Outros;Quantidade_Sem_Resposta
32.785.497/0001-97;2025-12-31;2;151470;NATURA &CO HOLDING S.A.;Não-liderança;131;2574;394;1093;8;0;29
33.000.167/0001-01;2025-12-31;12;152362;PETROLEO BRASILEIRO S.A. PETROBRAS;Liderança;60;3493;210;1014;7;0;396
33.000.167/0001-01;2025-12-31;12;152362;PETROLEO BRASILEIRO S.A. PETROBRAS;Não-liderança;566;20183;2724;9558;81;0;3486
33.035.536/0001-00;2025-12-31;1;148634;JOAO FORTES ENGENHARIA S.A. - EM RECUPERAÇÃO JUDICIAL;Liderança;0;8;0;4;0;0;8
33.035.536/0001-00;2025-12-31;1;148634;JOAO FORTES ENGENHARIA S.A. - EM RECUPERAÇÃO JUDICIAL;Não-liderança;0;21;5;12;0;10;47
33.041.260/0652-90;2025-12-31;4;151868;GRUPO CASAS BAHIA S.A.;Liderança;39;1288;176;701;7;0;94
33.041.260/0652-90;2025-12-31;4;151868;GRUPO CASAS BAHIA S.A.;Não-liderança;410;12642;3141;11384;80;0;1764
33.042.730/0001-04;2025-12-31;7;151754;CIA SIDERURGICA NACIONAL;Liderança;14;1042;99;478;3;0;22
33.042.730/0001-04;2025-12-31;7;151754;CIA SIDERURGICA NACIONAL;Não-liderança;374;11087;4370;11166;77;0;656
33.050.071/0001-58;2025-12-31;2;149359;AMPLA ENERGIA E SERVICOS S.A.;Liderança;1;32;1;9;0;0;63
33.050.071/0001-58;2025-12-31;2;149359;AMPLA ENERGIA E SERVICOS S.A.;Não-liderança;13;414;193;488;3;0;707
33.050.196/0001-88;2025-12-31;3;152122;CIA PAULISTA DE FORCA E LUZ;Liderança;8;195;9;29;0;0;1
33.050.196/0001-88;2025-12-31;3;152122;CIA PAULISTA DE FORCA E LUZ;Não-liderança;61;2111;259;952;9;0;43
33.102.476/0001-92;2025-12-31;3;151727;MONTEIRO ARANHA S.A.;Liderança;0;1;0;1;0;0;0
33.102.476/0001-92;2025-12-31;3;151727;MONTEIRO ARANHA S.A.;Não-liderança;0;13;1;2;0;0;0
33.113.309/0001-47;2025-12-31;3;151795;VALID SOLUÇÕES S.A.;Liderança;1;219;17;48;0;0;0
33.113.309/0001-47;2025-12-31;3;151795;VALID SOLUÇÕES S.A.;Não-liderança;27;1536;314;1064;7;0;0
33.130.691/0001-05;2025-12-31;9;150955;WILSON SONS S.A.;Liderança;5;253;25;75;0;0;0
33.130.691/0001-05;2025-12-31;9;150955;WILSON SONS S.A.;Não-liderança;32;1728;522;1358;33;3;0
33.200.049/0001-47;2025-12-31;1;148916;HOTEIS OTHON S.A. - EM RECUPERAÇÃO JUDICIAL;Liderança;0;36;5;19;0;0;0
33.200.049/0001-47;2025-12-31;1;148916;HOTEIS OTHON S.A. - EM RECUPERAÇÃO JUDICIAL;Não-liderança;0;144;89;169;4;1;0
33.228.024/0001-51;2025-12-31;3;151563;WLM PART. E COMÉRCIO DE MÁQUINAS E VEÍCULOS S.A.;Liderança;0;0;0;0;0;0;133
33.228.024/0001-51;2025-12-31;3;151563;WLM PART. E COMÉRCIO DE MÁQUINAS E VEÍCULOS S.A.;Não-liderança;0;0;0;0;0;0;813
33.256.439/0001-39;2025-12-31;3;151796;ULTRAPAR PARTICIPACOES S.A.;Liderança;32;859;42;223;1;0;1
33.256.439/0001-39;2025-12-31;3;151796;ULTRAPAR PARTICIPACOES S.A.;Não-liderança;111;4036;912;2580;10;0;39
33.352.394/0001-04;2025-12-31;3;152399;CIA ESTADUAL DE ÁGUAS E ESGOTOS - CEDAE;Liderança;1;454;22;102;2;0;1
33.352.394/0001-04;2025-12-31;3;152399;CIA ESTADUAL DE ÁGUAS E ESGOTOS - CEDAE;Não-liderança;4;1353;276;679;0;0;77
33.376.989/0001-91;2025-12-31;4;151748;IRB - BRASIL RESSEGUROS S.A.;Liderança;0;62;3;9;0;0;0
33.376.989/0001-91;2025-12-31;4;151748;IRB - BRASIL RESSEGUROS S.A.;Não-liderança;5;191;16;51;0;0;0
33.386.210/0001-19;2025-12-31;1;148243;SONDOTECNICA ENGENHARIA SOLOS S.A.;Liderança;1;26;1;0;0;0;0
33.386.210/0001-19;2025-12-31;1;148243;SONDOTECNICA ENGENHARIA SOLOS S.A.;Não-liderança;9;263;21;47;0;0;0
33.453.598/0001-23;2025-03-31;26;150921;RAÍZEN S.A.;Liderança;38;1688;60;332;6;0;33
33.453.598/0001-23;2025-03-31;26;150921;RAÍZEN S.A.;Não-liderança;192;19601;2770;16460;222;0;2283
33.467.572/0001-34;2025-12-31;1;148750;TEKNO S.A. - INDUSTRIA E COMERCIO;Liderança;0;32;1;2;0;0;0
33.467.572/0001-34;2025-12-31;1;148750;TEKNO S.A. - INDUSTRIA E COMERCIO;Não-liderança;1;243;13;55;0;0;10
33.541.368/0001-16;2025-12-31;5;151972;CIA HIDRO ELÉTRICA DO SÃO FRANCISCO;Liderança;0;79;6;54;1;0;1
33.541.368/0001-16;2025-12-31;5;151972;CIA HIDRO ELÉTRICA DO SÃO FRANCISCO;Não-liderança;14;725;172;1235;5;0;18
33.592.510/0001-54;2025-12-31;8;152476;VALE S.A.;Liderança;75;1869;385;1511;5;1456;9
33.592.510/0001-54;2025-12-31;8;152476;VALE S.A.;Não-liderança;1051;15260;6908;28303;179;7491;108
33.611.500/0001-19;2025-12-31;8;152452;GERDAU S.A.;Liderança;98;2556;155;623;2;150;702
33.611.500/0001-19;2025-12-31;8;152452;GERDAU S.A.;Não-liderança;445;9764;2479;5684;46;431;4253
33.839.910/0001-11;2025-12-31;4;151915;VIVARA PARTICIPAÇÕES S.A.;Liderança;10;386;23;205;0;0;0
33.839.910/0001-11;2025-12-31;4;151915;VIVARA PARTICIPAÇÕES S.A.;Não-liderança;77;2216;326;2964;21;0;0
33.938.119/0001-69;2025-12-31;1;148731;CIA DISTRIB DE GAS DO RIO DE JANEIRO-CEG;Liderança;2;65;4;9;0;0;0
33.938.119/0001-69;2025-12-31;1;148731;CIA DISTRIB DE GAS DO RIO DE JANEIRO-CEG;Não-liderança;2;129;17;63;0;0;0
33.958.695/0001-78;2025-12-31;6;152466;UNIPAR CARBOCLORO S.A.;Liderança;4;163;6;27;0;0;16
33.958.695/0001-78;2025-12-31;6;152466;UNIPAR CARBOCLORO S.A.;Não-liderança;11;656;70;268;4;0;245
34.169.557/0001-72;2025-12-31;1;148869;BCO MERCANTIL DE INVESTIMENTOS S.A.;Liderança;1;2;0;1;0;0;0
34.169.557/0001-72;2025-12-31;1;148869;BCO MERCANTIL DE INVESTIMENTOS S.A.;Não-liderança;0;2;0;0;0;0;0
34.274.233/0001-02;2025-12-31;7;152471;VIBRA ENERGIA S/A;Liderança;4;284;10;70;0;0;0
34.274.233/0001-02;2025-12-31;7;152471;VIBRA ENERGIA S/A;Não-liderança;33;1843;331;1231;8;0;0
35.654.688/0001-08;2025-12-31;9;152445;AUTOMOB PARTICIPAÇÕES S.A.;Liderança;4;442;21;143;0;0;0
35.654.688/0001-08;2025-12-31;9;152445;AUTOMOB PARTICIPAÇÕES S.A.;Não-liderança;25;2546;352;1719;3;11;0
35.727.157/0001-06;2025-12-31;1;149000;EZ INC INCORPORAÇÕES S.A.;Liderança;0;0;0;1;0;0;1
35.727.157/0001-06;2025-12-31;1;149000;EZ INC INCORPORAÇÕES S.A.;Não-liderança;0;12;7;18;0;0;1
35.791.391/0001-94;2025-12-31;1;148711;QUALITY SOFTWARE S.A.;Liderança;1;74;8;38;1;0;0
35.791.391/0001-94;2025-12-31;1;148711;QUALITY SOFTWARE S.A.;Não-liderança;28;1085;155;550;4;3;0
36.542.025/0001-64;2025-12-31;3;151774;BRQ SOLUCOES EM INFORMATICA S.A.;Liderança;5;105;3;21;0;0;0
36.542.025/0001-64;2025-12-31;3;151774;BRQ SOLUCOES EM INFORMATICA S.A.;Não-liderança;70;1251;148;409;6;11;0
37.702.340/0001-74;2025-12-31;1;148596;MONTE RODOVIAS S.A.;Liderança;2;25;10;35;0;0;1
37.702.340/0001-74;2025-12-31;1;148596;MONTE RODOVIAS S.A.;Não-liderança;12;86;164;333;3;0;0
38.199.406/0001-18;2025-12-31;2;152014;RIO ALTO ENERGIAS RENOVÁVEIS S.A.;Liderança;0;4;1;7;0;0;0
38.199.406/0001-18;2025-12-31;2;152014;RIO ALTO ENERGIAS RENOVÁVEIS S.A.;Não-liderança;1;52;11;107;0;0;0
38.307.135/0001-77;2025-12-31;1;149151;G2D INVESTMENTS, LTD.;Liderança;0;0;0;0;0;0;0
38.307.135/0001-77;2025-12-31;1;149151;G2D INVESTMENTS, LTD.;Não-liderança;0;0;0;0;0;0;0
38.456.921/0001-36;2025-12-31;11;152321;INFRACOMMERCE CXAAS S.A.;Liderança;1;87;6;22;0;0;13
38.456.921/0001-36;2025-12-31;11;152321;INFRACOMMERCE CXAAS S.A.;Não-liderança;12;474;140;377;3;0;150
39.580.673/0001-01;2025-12-31;2;150243;BRK AMBIENTAL - REGIÃO METROPOLITANA DE MACEIÓ S.A.;Liderança;3;46;9;53;0;0;0
39.580.673/0001-01;2025-12-31;2;150243;BRK AMBIENTAL - REGIÃO METROPOLITANA DE MACEIÓ S.A.;Não-liderança;23;163;125;352;2;0;0
40.159.947/0001-64;2025-12-31;2;151566;HMOBI PARTICIPAÇÕES S.A.;Liderança;2;121;9;59;0;0;0
40.159.947/0001-64;2025-12-31;2;151566;HMOBI PARTICIPAÇÕES S.A.;Não-liderança;9;882;332;879;0;0;1
40.263.170/0001-83;2025-12-31;2;149467;SOLVI ESSENCIS AMBIENTAL S.A.;Liderança;5;381;30;175;0;0;0
40.263.170/0001-83;2025-12-31;2;149467;SOLVI ESSENCIS AMBIENTAL S.A.;Não-liderança;21;3396;1568;5273;10;0;0
40.337.136/0001-06;2025-12-31;4;152081;TERRA SANTA PROPRIEDADES AGRÍCOLAS S.A.;Liderança;0;7;0;3;0;0;0
40.337.136/0001-06;2025-12-31;4;152081;TERRA SANTA PROPRIEDADES AGRÍCOLAS S.A.;Não-liderança;0;6;0;5;0;0;0
40.593.395/0001-06;2025-12-31;2;150117;IFIN PARTICIPAÇÕES S.A.;Liderança;0;3;0;0;0;0;0
40.593.395/0001-06;2025-12-31;2;150117;IFIN PARTICIPAÇÕES S.A.;Não-liderança;0;0;0;0;0;0;1
41.052.420/0001-07;2025-12-31;2;151539;SOLAR BEBIDAS S.A.;Liderança;34;473;132;895;5;0;79
41.052.420/0001-07;2025-12-31;2;151539;SOLAR BEBIDAS S.A.;Não-liderança;345;3108;2397;11392;77;0;1382
41.096.674/0001-19;2025-12-31;5;152275;CANTU STORE S.A.;Liderança;31;146;5;13;0;0;39
41.096.674/0001-19;2025-12-31;5;152275;CANTU STORE S.A.;Não-liderança;367;543;119;70;6;0;233
41.886.692/0001-02;2025-12-31;1;149044;CONCESSIONARIA ROTA DE SANTA MARIA S.A;Liderança;0;7;0;0;0;0;0
41.886.692/0001-02;2025-12-31;1;149044;CONCESSIONARIA ROTA DE SANTA MARIA S.A;Não-liderança;0;266;21;32;1;0;0
42.150.391/0001-70;2025-12-31;2;149796;BRASKEM S.A.;Liderança;26;597;118;0;1;20;185
42.150.391/0001-70;2025-12-31;2;149796;BRASKEM S.A.;Não-liderança;131;3774;2281;0;11;77;1161
42.233.757/0001-75;2025-12-31;1;148904;ALVAREZ & MARSAL INVESTIMENTOS I S.A.;Liderança;0;1;0;1;0;0;0
42.233.757/0001-75;2025-12-31;1;148904;ALVAREZ & MARSAL INVESTIMENTOS I S.A.;Não-liderança;0;0;0;0;0;0;1
42.278.291/0001-24;2025-12-31;2;149945;LOG-IN LOGISTICA INTERMODAL S.A.;Liderança;0;128;6;134;4;0;5
42.278.291/0001-24;2025-12-31;2;149945;LOG-IN LOGISTICA INTERMODAL S.A.;Não-liderança;14;720;229;1401;5;0;117
42.278.473/0001-03;2025-12-31;2;149577;WIZ CO PARTICIPAÇÕES E CORRETAGEM DE SEGUROS S.A.;Liderança;5;92;10;39;0;12;33
42.278.473/0001-03;2025-12-31;2;149577;WIZ CO PARTICIPAÇÕES E CORRETAGEM DE SEGUROS S.A.;Não-liderança;44;362;115;293;2;118;213
42.310.775/0001-03;2025-12-31;2;149844;ÁGUAS DO RIO 1 SPE S.A.;Liderança;0;0;0;0;0;0;0
42.310.775/0001-03;2025-12-31;2;149844;ÁGUAS DO RIO 1 SPE S.A.;Não-liderança;0;0;0;0;0;0;0
42.331.462/0001-31;2025-12-31;1;148471;EMBPAR PARTICIPAÇÕES S/A;Liderança;0;2;0;0;0;0;0
42.331.462/0001-31;2025-12-31;1;148471;EMBPAR PARTICIPAÇÕES S/A;Não-liderança;0;27;0;0;0;0;0
42.500.384/0001-51;2025-12-31;8;152442;SERENA ENERGIA S.A.;Liderança;3;65;3;13;0;0;2
42.500.384/0001-51;2025-12-31;8;152442;SERENA ENERGIA S.A.;Não-liderança;3;161;17;75;0;1;6
42.644.220/0001-06;2025-12-31;2;149845;ÁGUAS DO RIO 4 SPE S.A.;Liderança;0;0;0;0;0;0;0
42.644.220/0001-06;2025-12-31;2;149845;ÁGUAS DO RIO 4 SPE S.A.;Não-liderança;0;0;0;0;0;0;0
42.737.954/0001-21;2025-12-31;4;151604;INTER & CO, INC.;Liderança;15;502;188;0;6;0;36
42.737.954/0001-21;2025-12-31;4;151604;INTER & CO, INC.;Não-liderança;67;2140;1355;0;9;0;73
42.771.949/0001-35;2025-12-31;3;151697;ALLIANÇA SAÚDE E PARTICIPAÇÕES S.A.;Liderança;1;157;24;210;0;0;0
42.771.949/0001-35;2025-12-31;3;151697;ALLIANÇA SAÚDE E PARTICIPAÇÕES S.A.;Não-liderança;24;1458;346;2973;5;0;0
43.283.811/0001-50;2025-12-31;1;148604;KALUNGA S.A;Liderança;3;266;17;232;0;0;3
43.283.811/0001-50;2025-12-31;1;148604;KALUNGA S.A;Não-liderança;7;876;284;3069;3;0;40
43.470.988/0001-65;2025-12-31;6;152438;EVEN CONSTRUTORA E INCORPORADORA S.A.;Liderança;3;65;4;15;0;0;0
43.470.988/0001-65;2025-12-31;6;152438;EVEN CONSTRUTORA E INCORPORADORA S.A.;Não-liderança;9;281;56;196;3;0;0
43.776.517/0001-80;2025-12-31;6;152059;CIA SANEAMENTO BASICO EST SAO PAULO;Liderança;13;401;7;31;0;0;2
43.776.517/0001-80;2025-12-31;6;152059;CIA SANEAMENTO BASICO EST SAO PAULO;Não-liderança;209;8063;465;1353;7;0;1
43.948.405/0001-69;2025-12-31;1;148837;LUPO S.A.;Liderança;2;238;27;171;4;0;7
43.948.405/0001-69;2025-12-31;1;148837;LUPO S.A.;Não-liderança;65;3019;1091;4208;57;1;150
44.854.238/0001-50;2025-12-31;1;149073;PARSAN S.A.;Liderança;0;0;0;0;0;0;0
44.854.238/0001-50;2025-12-31;1;149073;PARSAN S.A.;Não-liderança;0;0;0;0;0;0;0
45.242.914/0001-05;2025-12-31;1;148982;C&A MODAS S.A.;Liderança;72;957;174;436;7;0;8
45.242.914/0001-05;2025-12-31;1;148982;C&A MODAS S.A.;Não-liderança;335;5057;2409;6309;92;0;68
45.365.558/0001-09;2025-12-31;6;152196;VITTIA S.A.;Liderança;0;183;7;42;0;0;13
45.365.558/0001-09;2025-12-31;6;152196;VITTIA S.A.;Não-liderança;0;490;133;283;0;0;12
45.453.214/0001-51;2025-12-31;3;152318;PROFARMA DISTRIB PROD FARMACEUTICOS S.A.;Liderança;6;165;26;166;1;0;53
45.453.214/0001-51;2025-12-31;3;152318;PROFARMA DISTRIB PROD FARMACEUTICOS S.A.;Não-liderança;67;1108;681;2064;10;0;132
45.987.245/0001-92;2025-12-31;5;151654;BIOMA EDUCAÇÃO S.A.;Liderança;6;143;11;48;0;0;2
45.987.245/0001-92;2025-12-31;5;151654;BIOMA EDUCAÇÃO S.A.;Não-liderança;29;1272;230;464;8;0;75
46.119.855/0001-37;2025-12-31;3;152001;SOCIEDADE ABASTECIMENTO DE ÁGUA E SANEAMENTO S.A - SANASA;Liderança;0;125;1;13;0;0;0
46.119.855/0001-37;2025-12-31;3;152001;SOCIEDADE ABASTECIMENTO DE ÁGUA E SANEAMENTO S.A - SANASA;Não-liderança;15;1301;140;427;2;0;0
46.573.272/0001-81;2025-12-31;4;152389;PORTO SAÚDE PARTICIPAÇÕES S.A.;Liderança;37;1026;66;225;2;0;0
46.573.272/0001-81;2025-12-31;4;152389;PORTO SAÚDE PARTICIPAÇÕES S.A.;Não-liderança;173;7135;1210;3644;27;0;2
47.508.411/0001-56;2025-12-31;11;152431;CIA BRASILEIRA DE DISTRIBUICAO;Liderança;75;2481;628;2845;16;0;0
47.508.411/0001-56;2025-12-31;11;152431;CIA BRASILEIRA DE DISTRIBUICAO;Não-liderança;402;11545;5040;16109;163;0;0
47.960.950/0001-21;2025-12-31;2;149593;MAGAZINE LUIZA S.A.;Liderança;61;1244;170;730;5;401;0
47.960.950/0001-21;2025-12-31;2;149593;MAGAZINE LUIZA S.A.;Não-liderança;522;13318;4177;13835;141;5392;152
49.115.815/0001-05;2025-12-31;5;151741;JBS N.V.;Liderança;333;7257;826;1773;43;1536;2837
49.115.815/0001-05;2025-12-31;5;151741;JBS N.V.;Não-liderança;5705;81967;33410;68323;3031;32443;41095
49.263.189/0001-02;2025-12-31;5;152230;HELBOR EMPREENDIMENTOS S.A.;Liderança;4;55;2;8;0;0;0
49.263.189/0001-02;2025-12-31;5;152230;HELBOR EMPREENDIMENTOS S.A.;Não-liderança;8;142;16;50;0;0;0
49.669.856/0001-43;2025-12-31;6;152314;VESTE S.A. ESTILO;Liderança;18;275;33;112;5;0;19
49.669.856/0001-43;2025-12-31;6;152314;VESTE S.A. ESTILO;Não-liderança;66;1367;364;1173;8;0;34
50.564.053/0001-03;2025-12-31;4;152075;BOMBRIL S.A. - EM RECUPERAÇÃO JUDICIAL;Liderança;1;88;9;30;0;0;0
50.564.053/0001-03;2025-12-31;4;152075;BOMBRIL S.A. - EM RECUPERAÇÃO JUDICIAL;Não-liderança;23;989;267;953;4;0;15
50.746.577/0001-15;2025-12-31;3;152462;COSAN S.A.;Liderança;3;30;0;0;0;0;0
50.746.577/0001-15;2025-12-31;3;152462;COSAN S.A.;Não-liderança;2;88;14;14;0;0;1
50.926.955/0001-42;2025-12-31;2;151889;VULCABRAS S.A.;Liderança;9;304;57;641;4;40;10
50.926.955/0001-42;2025-12-31;2;151889;VULCABRAS S.A.;Não-liderança;212;3241;1785;13379;129;173;146
51.128.999/0001-90;2025-12-31;1;148601;NUTRIPLANT INDUSTRIA E COMERCIO S.A.;Liderança;0;4;0;4;0;0;0
51.128.999/0001-90;2025-12-31;1;148601;NUTRIPLANT INDUSTRIA E COMERCIO S.A.;Não-liderança;2;89;30;98;0;0;0
51.430.503/0001-38;2025-12-31;2;150240;PORTO SERVIÇO S.A;Liderança;37;1026;66;225;2;0;0
51.430.503/0001-38;2025-12-31;2;150240;PORTO SERVIÇO S.A;Não-liderança;173;7135;1210;3644;27;0;2
51.466.860/0001-56;2025-03-31;9;151561;SAO MARTINHO S.A.;Liderança;7;378;20;171;1;0;21
51.466.860/0001-56;2025-03-31;9;151561;SAO MARTINHO S.A.;Não-liderança;150;4783;1219;5281;40;0;625
51.928.174/0001-50;2025-12-31;3;152205;PLASCAR PARTICIPACOES INDUSTRIAIS S.A.;Liderança;0;0;0;0;0;0;242
51.928.174/0001-50;2025-12-31;3;152205;PLASCAR PARTICIPACOES INDUSTRIAIS S.A.;Não-liderança;0;0;0;0;0;0;2959
52.017.473/0001-03;2025-12-31;5;152322;AZEVEDO & TRAVASSOS ENERGIA S.A.;Liderança;0;5;0;1;0;0;0
52.017.473/0001-03;2025-12-31;5;152322;AZEVEDO & TRAVASSOS ENERGIA S.A.;Não-liderança;0;11;1;19;0;0;0
52.270.350/0001-71;2025-12-31;7;152446;CIABRASF - CIA. BRASILEIRA DE SERVIÇOS FINANCEIROS S.A.;Liderança;0;0;0;0;0;0;0
52.270.350/0001-71;2025-12-31;7;152446;CIABRASF - CIA. BRASILEIRA DE SERVIÇOS FINANCEIROS S.A.;Não-liderança;0;0;0;0;0;0;0
52.475.549/0001-36;2025-12-31;9;152366;R/HOLDINGS S.A.;Liderança;0;0;0;0;0;0;0
52.475.549/0001-36;2025-12-31;9;152366;R/HOLDINGS S.A.;Não-liderança;0;0;0;0;0;0;0
52.548.435/0001-79;2025-12-31;2;149481;JSL S.A.;Liderança;13;734;106;677;2;52;0
52.548.435/0001-79;2025-12-31;2;149481;JSL S.A.;Não-liderança;231;11120;3969;18731;76;874;0
52.805.925/0001-03;2025-12-31;9;152233;BELORA RDVC CITY DESENVOLVIMENTO IMOBILIÁRIO S.A.;Liderança;0;0;0;0;0;0;0
52.805.925/0001-03;2025-12-31;9;152233;BELORA RDVC CITY DESENVOLVIMENTO IMOBILIÁRIO S.A.;Não-liderança;0;0;0;0;0;0;0
52.810.883/0001-07;2025-12-31;8;152379;REVEE MCO S.A.;Liderança;0;0;0;0;0;0;0
52.810.883/0001-07;2025-12-31;8;152379;REVEE MCO S.A.;Não-liderança;0;0;0;0;0;0;0
52.841.191/0001-18;2025-12-31;10;152234;REVEE S.A.;Liderança;0;0;0;0;0;0;0
52.841.191/0001-18;2025-12-31;10;152234;REVEE S.A.;Não-liderança;0;0;0;0;0;0;0
53.113.791/0001-22;2025-12-31;6;152457;TOTVS S.A.;Liderança;19;1313;53;217;0;0;69
53.113.791/0001-22;2025-12-31;6;152457;TOTVS S.A.;Não-liderança;132;7163;644;2200;25;0;441
53.153.938/0001-08;2025-12-31;4;151861;COBASI COMÉRCIO DE PRODUTOS BÁSICOS E INDUSTRIALIZADOS S.A.;Liderança;9;336;35;244;3;0;10
53.153.938/0001-08;2025-12-31;4;151861;COBASI COMÉRCIO DE PRODUTOS BÁSICOS E INDUSTRIALIZADOS S.A.;Não-liderança;99;2667;741;2769;27;12;121
56.643.018/0001-66;2025-12-31;8;152327;EUCATEX S.A. INDUSTRIA E COMERCIO;Liderança;4;162;4;24;0;0;26
56.643.018/0001-66;2025-12-31;8;152327;EUCATEX S.A. INDUSTRIA E COMERCIO;Não-liderança;14;1887;195;770;5;0;348
56.720.428/0001-63;2025-12-31;3;152181;ROMI S.A.;Liderança;0;107;2;6;0;0;14
56.720.428/0001-63;2025-12-31;3;152181;ROMI S.A.;Não-liderança;1;1201;91;389;1;0;192
56.992.423/0001-90;2025-12-31;1;148192;BICICLETAS MONARK S.A.;Liderança;0;5;0;1;0;0;0
56.992.423/0001-90;2025-12-31;1;148192;BICICLETAS MONARK S.A.;Não-liderança;0;12;3;10;0;0;0
58.119.199/0001-51;2025-12-31;3;152215;ODONTOPREV S.A.;Liderança;4;135;6;35;0;0;16
58.119.199/0001-51;2025-12-31;3;152215;ODONTOPREV S.A.;Não-liderança;21;866;143;581;3;0;93
58.430.828/0001-60;2025-12-31;1;148884;BLAU FARMACÊUTICA S.A.;Liderança;2;121;3;56;0;0;2
58.430.828/0001-60;2025-12-31;1;148884;BLAU FARMACÊUTICA S.A.;Não-liderança;1;900;97;844;0;0;17
59.105.999/0001-86;2025-12-31;5;152436;WHIRLPOOL S.A.;Liderança;16;437;7;39;1;0;8
59.105.999/0001-86;2025-12-31;5;152436;WHIRLPOOL S.A.;Não-liderança;131;6606;854;3469;38;0;262
59.285.411/0001-13;2025-12-31;3;152212;BCO PAN S.A.;Liderança;27;362;26;91;0;0;0
59.285.411/0001-13;2025-12-31;3;152212;BCO PAN S.A.;Não-liderança;70;1486;191;610;7;0;0
59.418.806/0001-47;2025-12-31;3;150138;TRACK & FIELD CO S.A.;Liderança;5;95;7;17;0;0;0
59.418.806/0001-47;2025-12-31;3;150138;TRACK & FIELD CO S.A.;Não-liderança;37;827;221;594;6;0;17
59.693.110/0001-29;2025-12-31;5;152412;ORANJEBTC S.A. - EDUCAÇÃO E INVESTIMENTO;Liderança;0;8;0;1;0;0;0
59.693.110/0001-29;2025-12-31;5;152412;ORANJEBTC S.A. - EDUCAÇÃO E INVESTIMENTO;Não-liderança;4;37;1;6;0;0;0
59.717.553/0001-02;2025-12-31;1;148853;GRUPO MULTI S.A.;Liderança;0;47;4;20;0;0;44
59.717.553/0001-02;2025-12-31;1;148853;GRUPO MULTI S.A.;Não-liderança;14;1102;190;1951;1;1;1390
59.789.545/0001-71;2025-12-31;2;149436;POLPAR S.A.;Liderança;0;0;0;0;0;0;0
59.789.545/0001-71;2025-12-31;2;149436;POLPAR S.A.;Não-liderança;0;0;0;0;0;0;0
59.981.829/0001-65;2025-12-31;2;149847;RODOBENS SA;Liderança;9;249;16;75;0;0;1
59.981.829/0001-65;2025-12-31;2;149847;RODOBENS SA;Não-liderança;46;1375;253;1072;10;0;9
60.444.437/0001-46;2025-12-31;2;149863;LIGHT SERVICOS DE ELETRICIDADE S.A.;Liderança;9;140;12;47;1;0;3
60.444.437/0001-46;2025-12-31;2;149863;LIGHT SERVICOS DE ELETRICIDADE S.A.;Não-liderança;70;1560;823;1994;19;0;88
60.476.884/0001-87;2025-12-31;2;152253;MAHLE METAL LEVE S.A.;Liderança;4;314;11;61;1;2;11
60.476.884/0001-87;2025-12-31;2;152253;MAHLE METAL LEVE S.A.;Não-liderança;97;3592;410;1527;29;72;254
60.537.263/0001-66;2025-12-31;2;151145;ALLPARK EMPREENDIMENTOS, PARTICIPAÇÕES E SERVIÇOS S.A.;Liderança;4;156;11;94;4;0;0
60.537.263/0001-66;2025-12-31;2;151145;ALLPARK EMPREENDIMENTOS, PARTICIPAÇÕES E SERVIÇOS S.A.;Não-liderança;53;2404;826;2883;62;0;2
60.543.816/0001-93;2025-12-31;8;152408;IGUATEMI S.A.;Liderança;4;104;4;8;0;0;0
60.543.816/0001-93;2025-12-31;8;152408;IGUATEMI S.A.;Não-liderança;7;220;25;78;1;0;0
60.651.809/0001-05;2025-12-31;1;148678;SUZANO HOLDING S.A.;Liderança;0;7;0;1;0;0;0
60.651.809/0001-05;2025-12-31;1;148678;SUZANO HOLDING S.A.;Não-liderança;1;11;0;6;0;0;0
60.730.348/0001-66;2025-12-31;4;152279;CIA MELHORAMENTOS DE SAO PAULO;Liderança;1;44;4;3;0;0;0
60.730.348/0001-66;2025-12-31;4;152279;CIA MELHORAMENTOS DE SAO PAULO;Não-liderança;0;226;21;44;0;0;0
60.746.948/0001-12;2025-12-31;10;152191;BCO BRADESCO S.A.;Liderança;196;7934;287;2093;9;0;16
60.746.948/0001-12;2025-12-31;10;152191;BCO BRADESCO S.A.;Não-liderança;995;48973;3593;18707;110;0;372
60.840.055/0001-31;2025-12-31;5;152304;FLEURY S.A.;Liderança;27;952;813;0;1;23;0
60.840.055/0001-31;2025-12-31;5;152304;FLEURY S.A.;Não-liderança;244;8777;11937;0;19;193;0
60.851.615/0001-53;2025-12-31;2;151943;BARDELLA S.A. INDUSTRIAS MECANICAS EM RECUPERAÇÃO JUDICIAL;Liderança;1;9;0;0;0;0;0
60.851.615/0001-53;2025-12-31;2;151943;BARDELLA S.A. INDUSTRIAS MECANICAS EM RECUPERAÇÃO JUDICIAL;Não-liderança;0;57;2;3;0;0;0
60.872.504/0001-23;2025-12-31;7;152401;ITAU UNIBANCO HOLDING S.A.;Liderança;418;9490;414;1922;15;0;7
60.872.504/0001-23;2025-12-31;7;152401;ITAU UNIBANCO HOLDING S.A.;Não-liderança;2221;50552;5809;18974;138;0;76
60.884.319/0001-59;2025-12-31;1;148094;NORDON INDUSTRIAS METALURGICAS S.A.;Liderança;0;0;0;0;0;1;0
