CNPJ_Companhia;Data_Referencia;Versao;ID_Documento;Nome_Companhia;Posicao;Quantidade_Amarelo;Quantidade_Branco;Quantidade_Preto;Quantidade_Pardo;Quantidade_Indigena;Quantidade_Outros;Quantidade_Sem_Resposta
28.594.234/0001-23;2024-12-31;12;146823;AUREN ENERGIA S.A.;Liderança;2;70;0;11;0;0;3
28.594.234/0001-23;2024-12-31;12;146823;AUREN ENERGIA S.A.;Não-liderança;4;165;17;75;0;0;5
29.780.061/0001-09;2024-12-31;4;147715;SAO CARLOS EMPREEND E PARTICIPACOES S.A.;Liderança;0;23;0;2;0;0;0
29.780.061/0001-09;2024-12-31;4;147715;SAO CARLOS EMPREEND E PARTICIPACOES S.A.;Não-liderança;2;30;2;7;0;0;0
29.950.060/0001-57;2024-12-31;4;148015;NORTEC QUÍMICA S.A.;Liderança;0;19;1;10;0;0;0
29.950.060/0001-57;2024-12-31;4;148015;NORTEC QUÍMICA S.A.;Não-liderança;4;106;45;128;0;0;0
29.980.141/0001-08;2024-12-31;4;143448;OCEÂNICA ENGENHARIA E CONSULTORIA S.A.;Liderança;1;61;4;20;0;0;1
29.980.141/0001-08;2024-12-31;4;143448;OCEÂNICA ENGENHARIA E CONSULTORIA S.A.;Não-liderança;22;823;299;820;13;0;58
30.213.493/0001-09;2024-12-31;7;145695;TEGRA INCORPORADORA S.A.;Liderança;5;132;3;34;0;0;20
30.213.493/0001-09;2024-12-31;7;145695;TEGRA INCORPORADORA S.A.;Não-liderança;10;358;113;352;3;0;50
30.306.294/0001-45;2024-12-31;7;143930;BCO BTG PACTUAL S.A.;Liderança;41;1362;29;145;2;454;6
30.306.294/0001-45;2024-12-31;7;143930;BCO BTG PACTUAL S.A.;Não-liderança;155;2969;184;637;9;565;17
30.540.991/0001-66;2024-12-31;2;142326;HAGA S.A. INDUSTRIA E COMERCIO;Liderança;0;16;3;4;0;0;0
30.540.991/0001-66;2024-12-31;2;142326;HAGA S.A. INDUSTRIA E COMERCIO;Não-liderança;0;83;24;26;0;0;0
31.553.627/0001-01;2024-12-31;8;146847;GRUPO TOKY S.A.;Liderança;9;119;17;44;0;0;2
31.553.627/0001-01;2024-12-31;8;146847;GRUPO TOKY S.A.;Não-liderança;11;286;77;172;5;0;69
31.748.174/0001-60;2024-12-31;7;147345;VERO S.A.;Liderança;4;353;20;74;0;0;38
31.748.174/0001-60;2024-12-31;7;147345;VERO S.A.;Não-liderança;8;1696;190;578;7;0;326
32.021.201/0001-61;2024-12-31;1;138807;ORIGEM ENERGIA S.A.;Liderança;1;43;53;119;1;17;2
32.021.201/0001-61;2024-12-31;1;138807;ORIGEM ENERGIA S.A.;Não-liderança;5;83;176;429;5;35;5
32.681.371/0001-72;2024-12-31;5;144861;VIX LOGÍSTICA S.A.;Liderança;18;217;131;392;9;0;7
32.681.371/0001-72;2024-12-31;5;144861;VIX LOGÍSTICA S.A.;Não-liderança;256;3015;1822;5445;117;0;150
32.785.497/0001-97;2024-12-31;20;147822;NATURA &CO HOLDING S.A.;Liderança;19;516;13;54;0;0;17
32.785.497/0001-97;2024-12-31;20;147822;NATURA &CO HOLDING S.A.;Não-liderança;148;4158;629;2007;19;0;105
33.000.167/0001-01;2024-12-31;28;148031;PETROLEO BRASILEIRO S.A. PETROBRAS;Liderança;52;3130;166;839;6;0;431
33.000.167/0001-01;2024-12-31;28;148031;PETROLEO BRASILEIRO S.A. PETROBRAS;Não-liderança;551;19724;2396;9032;86;0;3800
33.035.536/0001-00;2024-12-31;6;146937;JOAO FORTES ENGENHARIA S.A. - EM RECUPERAÇÃO JUDICIAL;Liderança;0;8;0;4;0;0;8
33.035.536/0001-00;2024-12-31;6;146937;JOAO FORTES ENGENHARIA S.A. - EM RECUPERAÇÃO JUDICIAL;Não-liderança;0;21;4;12;0;5;40
33.041.260/0652-90;2024-12-31;11;146755;GRUPO CASAS BAHIA S.A.;Liderança;18;842;77;432;0;0;115
33.041.260/0652-90;2024-12-31;11;146755;GRUPO CASAS BAHIA S.A.;Não-liderança;468;15169;3473;13008;116;0;4240
33.042.730/0001-04;2024-12-31;8;147221;CIA SIDERURGICA NACIONAL;Liderança;16;1013;511;0;4;0;26
33.042.730/0001-04;2024-12-31;8;147221;CIA SIDERURGICA NACIONAL;Não-liderança;380;11001;15196;0;76;0;811
33.050.071/0001-58;2024-12-31;11;147450;AMPLA ENERGIA E SERVICOS S.A.;Liderança;1;56;4;22;0;0;38
33.050.071/0001-58;2024-12-31;11;147450;AMPLA ENERGIA E SERVICOS S.A.;Não-liderança;4;350;80;203;4;0;889
33.050.196/0001-88;2024-12-31;6;146679;CIA PAULISTA DE FORCA E LUZ;Liderança;10;182;8;29;0;0;3
33.050.196/0001-88;2024-12-31;6;146679;CIA PAULISTA DE FORCA E LUZ;Não-liderança;58;2145;253;907;0;0;45
33.102.476/0001-92;2024-12-31;3;147425;MONTEIRO ARANHA S.A.;Liderança;0;0;0;2;0;0;0
33.102.476/0001-92;2024-12-31;3;147425;MONTEIRO ARANHA S.A.;Não-liderança;1;15;1;4;0;0;0
33.113.309/0001-47;2024-12-31;9;146500;VALID SOLUÇÕES S.A.;Liderança;4;168;13;36;0;0;0
33.113.309/0001-47;2024-12-31;9;146500;VALID SOLUÇÕES S.A.;Não-liderança;22;1334;183;755;6;0;8
33.130.691/0001-05;2024-12-31;7;143811;WILSON SONS S.A.;Liderança;2;234;12;101;0;1;0
33.130.691/0001-05;2024-12-31;7;143811;WILSON SONS S.A.;Não-liderança;17;1819;268;1429;25;12;0
33.200.049/0001-47;2024-12-31;5;147651;HOTEIS OTHON S.A. - EM RECUPERAÇÃO JUDICIAL;Liderança;0;32;6;15;0;0;0
33.200.049/0001-47;2024-12-31;5;147651;HOTEIS OTHON S.A. - EM RECUPERAÇÃO JUDICIAL;Não-liderança;0;133;84;159;3;0;0
33.228.024/0001-51;2024-12-31;9;147518;WLM PART. E COMÉRCIO DE MÁQUINAS E VEÍCULOS S.A.;Liderança;0;0;0;0;0;0;133
33.228.024/0001-51;2024-12-31;9;147518;WLM PART. E COMÉRCIO DE MÁQUINAS E VEÍCULOS S.A.;Não-liderança;0;0;0;0;0;0;813
33.256.439/0001-39;2024-12-31;7;146605;ULTRAPAR PARTICIPACOES S.A.;Liderança;26;987;64;207;1;2;2
33.256.439/0001-39;2024-12-31;7;146605;ULTRAPAR PARTICIPACOES S.A.;Não-liderança;115;4471;1061;2737;15;16;25
33.352.394/0001-04;2024-12-31;9;146475;CIA ESTADUAL DE ÁGUAS E ESGOTOS - CEDAE;Liderança;1;418;19;90;2;22;0
33.352.394/0001-04;2024-12-31;9;146475;CIA ESTADUAL DE ÁGUAS E ESGOTOS - CEDAE;Não-liderança;4;1404;255;648;0;192;0
33.376.989/0001-91;2024-12-31;18;147436;IRB - BRASIL RESSEGUROS S.A.;Liderança;1;46;0;7;0;0;0
33.376.989/0001-91;2024-12-31;18;147436;IRB - BRASIL RESSEGUROS S.A.;Não-liderança;7;232;20;66;1;0;0
33.386.210/0001-19;2024-12-31;3;146744;SONDOTECNICA ENGENHARIA SOLOS S.A.;Liderança;0;10;1;0;0;0;0
33.386.210/0001-19;2024-12-31;3;146744;SONDOTECNICA ENGENHARIA SOLOS S.A.;Não-liderança;6;252;20;15;0;0;0
33.453.598/0001-23;2024-03-31;21;141260;RAÍZEN S.A.;Liderança;33;1767;50;365;6;0;27
33.453.598/0001-23;2024-03-31;21;141260;RAÍZEN S.A.;Não-liderança;152;19562;2547;16820;205;0;2087
33.467.572/0001-34;2024-12-31;2;147051;TEKNO S.A. - INDUSTRIA E COMERCIO;Liderança;0;40;1;2;0;0;0
33.467.572/0001-34;2024-12-31;2;147051;TEKNO S.A. - INDUSTRIA E COMERCIO;Não-liderança;2;226;14;52;0;12;0
33.541.368/0001-16;2024-12-31;6;146811;CIA HIDRO ELÉTRICA DO SÃO FRANCISCO;Liderança;0;86;9;57;1;0;1
33.541.368/0001-16;2024-12-31;6;146811;CIA HIDRO ELÉTRICA DO SÃO FRANCISCO;Não-liderança;16;889;174;1079;7;0;24
33.572.408/0001-97;2024-12-31;10;146567;RUMO MALHA CENTRAL S.A.;Liderança;3;407;9;64;0;0;2
33.572.408/0001-97;2024-12-31;10;146567;RUMO MALHA CENTRAL S.A.;Não-liderança;65;4704;707;2303;30;0;20
33.592.510/0001-54;2024-12-31;23;147435;VALE S.A.;Liderança;80;1826;328;1371;3;1732;24
33.592.510/0001-54;2024-12-31;23;147435;VALE S.A.;Não-liderança;1083;15087;6576;28150;179;9828;540
33.611.500/0001-19;2024-12-31;15;148343;GERDAU S.A.;Liderança;94;2646;160;621;2;142;886
33.611.500/0001-19;2024-12-31;15;148343;GERDAU S.A.;Não-liderança;503;10017;2461;5985;53;393;6213
33.839.910/0001-11;2024-12-31;14;147740;VIVARA PARTICIPAÇÕES S.A.;Liderança;13;415;24;205;0;1;0
33.839.910/0001-11;2024-12-31;14;147740;VIVARA PARTICIPAÇÕES S.A.;Não-liderança;58;1903;257;2168;20;1;0
33.938.119/0001-69;2024-12-31;10;147580;CIA DISTRIB DE GAS DO RIO DE JANEIRO-CEG;Liderança;2;60;3;10;0;0;9
33.938.119/0001-69;2024-12-31;10;147580;CIA DISTRIB DE GAS DO RIO DE JANEIRO-CEG;Não-liderança;2;113;16;59;0;0;21
33.958.695/0001-78;2024-12-31;6;146559;UNIPAR CARBOCLORO S.A.;Liderança;4;108;2;14;0;0;83
33.958.695/0001-78;2024-12-31;6;146559;UNIPAR CARBOCLORO S.A.;Não-liderança;11;434;61;194;2;0;492
34.169.557/0001-72;2024-12-31;1;138626;BCO MERCANTIL DE INVESTIMENTOS S.A.;Liderança;0;2;0;1;0;0;0
34.169.557/0001-72;2024-12-31;1;138626;BCO MERCANTIL DE INVESTIMENTOS S.A.;Não-liderança;1;1;0;1;0;0;0
34.274.233/0001-02;2024-12-31;19;148521;VIBRA ENERGIA S/A;Liderança;3;220;9;52;1;0;2
34.274.233/0001-02;2024-12-31;19;148521;VIBRA ENERGIA S/A;Não-liderança;33;1738;270;1139;8;17;29
35.654.688/0001-08;2024-12-31;7;144559;AUTOMOB PARTICIPAÇÕES S.A.;Liderança;0;125;5;38;0;0;0
35.654.688/0001-08;2024-12-31;7;144559;AUTOMOB PARTICIPAÇÕES S.A.;Não-liderança;14;846;96;499;4;10;0
35.727.157/0001-06;2024-12-31;3;143905;EZ INC INCORPORAÇÕES S.A.;Liderança;0;1;0;0;0;0;0
35.727.157/0001-06;2024-12-31;3;143905;EZ INC INCORPORAÇÕES S.A.;Não-liderança;0;6;6;29;0;0;5
35.791.391/0001-94;2024-12-31;6;147458;QUALITY SOFTWARE S.A.;Liderança;1;101;11;38;2;0;1
35.791.391/0001-94;2024-12-31;6;147458;QUALITY SOFTWARE S.A.;Não-liderança;29;1129;158;543;4;5;4
36.542.025/0001-64;2024-12-31;8;146831;BRQ SOLUCOES EM INFORMATICA S.A.;Liderança;6;132;0;30;0;0;1
36.542.025/0001-64;2024-12-31;8;146831;BRQ SOLUCOES EM INFORMATICA S.A.;Não-liderança;77;1414;158;478;8;19;3
37.663.076/0001-07;2024-12-31;13;144257;AUREN PARTICIPAÇÕES S.A.;Liderança;1;91;4;12;0;0;0
37.663.076/0001-07;2024-12-31;13;144257;AUREN PARTICIPAÇÕES S.A.;Não-liderança;10;394;31;122;1;0;4
37.702.340/0001-74;2024-12-31;2;142388;MONTE RODOVIAS S.A.;Liderança;2;28;12;47;0;0;0
37.702.340/0001-74;2024-12-31;2;142388;MONTE RODOVIAS S.A.;Não-liderança;9;72;128;291;0;0;0
38.199.406/0001-18;2024-12-31;4;141736;RIO ALTO ENERGIAS RENOVÁVEIS S.A.;Liderança;2;10;0;12;0;0;0
38.199.406/0001-18;2024-12-31;4;141736;RIO ALTO ENERGIAS RENOVÁVEIS S.A.;Não-liderança;9;156;51;196;0;0;21
38.307.135/0001-77;2024-12-31;4;146906;G2D INVESTMENTS, LTD.;Liderança;0;0;0;0;0;0;0
38.307.135/0001-77;2024-12-31;4;146906;G2D INVESTMENTS, LTD.;Não-liderança;0;0;0;0;0;0;0
38.456.921/0001-36;2024-12-31;16;147490;INFRACOMMERCE CXAAS S.A.;Liderança;3;140;12;29;0;0;50
38.456.921/0001-36;2024-12-31;16;147490;INFRACOMMERCE CXAAS S.A.;Não-liderança;30;773;245;590;4;0;431
39.115.514/0001-28;2024-12-31;6;145492;RUMO MALHA OESTE S.A.;Liderança;3;407;9;64;0;0;2
39.115.514/0001-28;2024-12-31;6;145492;RUMO MALHA OESTE S.A.;Não-liderança;65;4704;707;2303;30;0;20
39.346.861/0350-38;2024-12-31;3;142500;CENCOSUD BRASIL COMERCIAL S.A.;Liderança;12;289;86;422;4;0;64
39.346.861/0350-38;2024-12-31;3;142500;CENCOSUD BRASIL COMERCIAL S.A.;Não-liderança;205;4253;3184;9505;69;0;1061
39.580.673/0001-01;2024-12-31;1;138717;BRK AMBIENTAL - REGIÃO METROPOLITANA DE MACEIÓ S.A.;Liderança;1;40;9;42;0;0;0
39.580.673/0001-01;2024-12-31;1;138717;BRK AMBIENTAL - REGIÃO METROPOLITANA DE MACEIÓ S.A.;Não-liderança;14;137;86;303;2;0;0
40.159.947/0001-64;2024-12-31;8;148326;HMOBI PARTICIPAÇÕES S.A.;Liderança;2;127;6;52;0;0;1
40.159.947/0001-64;2024-12-31;8;148326;HMOBI PARTICIPAÇÕES S.A.;Não-liderança;10;850;304;853;1;0;3
40.263.170/0001-83;2024-12-31;2;139542;SOLVI ESSENCIS AMBIENTAL S.A.;Liderança;4;340;25;158;0;0;20
40.263.170/0001-83;2024-12-31;2;139542;SOLVI ESSENCIS AMBIENTAL S.A.;Não-liderança;25;3256;1389;5246;9;0;183
40.337.136/0001-06;2024-12-31;7;148053;TERRA SANTA PROPRIEDADES AGRÍCOLAS S.A.;Liderança;0;6;1;1;0;0;0
40.337.136/0001-06;2024-12-31;7;148053;TERRA SANTA PROPRIEDADES AGRÍCOLAS S.A.;Não-liderança;0;8;8;0;0;0;0
40.593.395/0001-06;2024-12-31;4;147341;IFIN PARTICIPAÇÕES S.A.;Liderança;0;3;0;0;0;0;0
40.593.395/0001-06;2024-12-31;4;147341;IFIN PARTICIPAÇÕES S.A.;Não-liderança;0;0;0;0;0;0;1
41.052.420/0001-07;2024-12-31;2;143752;SOLAR BEBIDAS S.A.;Liderança;29;404;103;744;3;0;94
41.052.420/0001-07;2024-12-31;2;143752;SOLAR BEBIDAS S.A.;Não-liderança;326;2744;1989;10200;62;0;1869
41.096.674/0001-19;2024-12-31;6;149482;CANTU STORE S.A.;Liderança;26;117;6;4;0;0;58
41.096.674/0001-19;2024-12-31;6;149482;CANTU STORE S.A.;Não-liderança;316;522;98;19;5;0;410
41.886.692/0001-02;2024-12-31;4;143581;CONCESSIONARIA ROTA DE SANTA MARIA S.A;Liderança;0;6;0;4;0;0;0
41.886.692/0001-02;2024-12-31;4;143581;CONCESSIONARIA ROTA DE SANTA MARIA S.A;Não-liderança;0;264;15;29;1;0;0
42.150.391/0001-70;2024-12-31;11;147168;BRASKEM S.A.;Liderança;21;608;117;0;0;32;207
42.150.391/0001-70;2024-12-31;11;147168;BRASKEM S.A.;Não-liderança;97;3888;2311;0;0;129;1159
42.233.757/0001-75;2024-12-31;1;138530;ALVAREZ & MARSAL INVESTIMENTOS I S.A.;Liderança;0;1;0;1;0;0;0
42.233.757/0001-75;2024-12-31;1;138530;ALVAREZ & MARSAL INVESTIMENTOS I S.A.;Não-liderança;0;0;0;0;0;0;1
42.278.291/0001-24;2024-12-31;6;146612;LOG-IN LOGISTICA INTERMODAL S.A.;Liderança;0;55;20;33;0;0;6
42.278.291/0001-24;2024-12-31;6;146612;LOG-IN LOGISTICA INTERMODAL S.A.;Não-liderança;6;318;159;506;2;0;8
42.278.473/0001-03;2024-12-31;7;146729;WIZ CO PARTICIPAÇÕES E CORRETAGEM DE SEGUROS S.A.;Liderança;7;108;11;49;0;0;50
42.278.473/0001-03;2024-12-31;7;146729;WIZ CO PARTICIPAÇÕES E CORRETAGEM DE SEGUROS S.A.;Não-liderança;47;386;139;342;2;0;382
42.310.775/0001-03;2024-12-31;10;147273;ÁGUAS DO RIO 1 SPE S.A.;Liderança;0;0;0;0;0;0;0
42.310.775/0001-03;2024-12-31;10;147273;ÁGUAS DO RIO 1 SPE S.A.;Não-liderança;0;0;0;0;0;0;0
42.331.462/0001-31;2024-12-31;2;138877;EMBPAR PARTICIPAÇÕES S/A;Liderança;0;0;0;0;0;0;6
42.331.462/0001-31;2024-12-31;2;138877;EMBPAR PARTICIPAÇÕES S/A;Não-liderança;0;0;0;0;0;0;45
42.500.384/0001-51;2024-12-31;16;147534;SERENA ENERGIA S.A.;Liderança;3;79;4;16;0;0;3
42.500.384/0001-51;2024-12-31;16;147534;SERENA ENERGIA S.A.;Não-liderança;3;170;16;75;0;2;11
42.644.220/0001-06;2024-12-31;8;147275;ÁGUAS DO RIO 4 SPE S.A.;Liderança;0;0;0;0;0;0;0
42.644.220/0001-06;2024-12-31;8;147275;ÁGUAS DO RIO 4 SPE S.A.;Não-liderança;0;0;0;0;0;0;0
42.737.954/0001-21;2024-12-31;10;148078;INTER & CO, INC.;Liderança;17;401;17;140;1;11;41
42.737.954/0001-21;2024-12-31;10;148078;INTER & CO, INC.;Não-liderança;65;1876;270;1051;2;58;121
42.771.949/0001-35;2024-12-31;11;147265;ALLIANÇA SAÚDE E PARTICIPAÇÕES S.A.;Liderança;1;163;15;232;0;3;2
42.771.949/0001-35;2024-12-31;11;147265;ALLIANÇA SAÚDE E PARTICIPAÇÕES S.A.;Não-liderança;24;1332;261;2982;4;26;1
43.283.811/0001-50;2024-12-31;1;137921;KALUNGA S.A;Liderança;3;266;17;232;0;0;3
43.283.811/0001-50;2024-12-31;1;137921;KALUNGA S.A;Não-liderança;7;876;284;3069;3;0;40
43.470.988/0001-65;2024-12-31;8;148322;EVEN CONSTRUTORA E INCORPORADORA S.A.;Liderança;5;76;1;14;0;0;0
43.470.988/0001-65;2024-12-31;8;148322;EVEN CONSTRUTORA E INCORPORADORA S.A.;Não-liderança;7;322;58;165;1;0;0
43.513.237/0001-89;2024-12-31;10;144127;AUTOMOB S.A.;Liderança;3;294;12;74;0;0;0
43.513.237/0001-89;2024-12-31;10;144127;AUTOMOB S.A.;Não-liderança;6;1687;155;974;3;8;0
43.776.517/0001-80;2024-12-31;22;148172;CIA SANEAMENTO BASICO EST SAO PAULO;Liderança;18;508;8;35;0;0;4
43.776.517/0001-80;2024-12-31;22;148172;CIA SANEAMENTO BASICO EST SAO PAULO;Não-liderança;236;8398;506;1448;8;0;1
43.948.405/0001-69;2024-12-31;2;148399;LUPO S.A.;Liderança;2;266;13;122;4;0;31
43.948.405/0001-69;2024-12-31;2;148399;LUPO S.A.;Não-liderança;36;3550;747;3233;30;2;840
44.854.238/0001-50;2024-12-31;4;147283;PARSAN S.A.;Liderança;0;0;0;0;0;0;0
44.854.238/0001-50;2024-12-31;4;147283;PARSAN S.A.;Não-liderança;0;0;0;0;0;0;0
45.242.914/0001-05;2024-12-31;8;147526;C&A MODAS S.A.;Liderança;54;671;109;304;1;0;6
45.242.914/0001-05;2024-12-31;8;147526;C&A MODAS S.A.;Não-liderança;412;5260;2628;6330;110;0;120
45.365.558/0001-09;2024-12-31;7;144414;VITTIA S.A.;Liderança;1;204;10;37;0;21;0
45.365.558/0001-09;2024-12-31;7;144414;VITTIA S.A.;Não-liderança;1;534;121;370;1;22;0
45.453.214/0001-51;2024-12-31;7;148207;PROFARMA DISTRIB PROD FARMACEUTICOS S.A.;Liderança;4;138;23;149;1;0;65
45.453.214/0001-51;2024-12-31;7;148207;PROFARMA DISTRIB PROD FARMACEUTICOS S.A.;Não-liderança;51;933;571;1782;8;0;193
45.987.245/0001-92;2024-12-31;3;147396;BIOMA EDUCAÇÃO S.A.;Liderança;3;143;10;38;0;2;5
45.987.245/0001-92;2024-12-31;3;147396;BIOMA EDUCAÇÃO S.A.;Não-liderança;28;1475;303;497;9;22;87
46.119.855/0001-37;2024-12-31;5;144552;SOCIEDADE ABASTECIMENTO DE ÁGUA E SANEAMENTO S.A - SANASA;Liderança;0;123;0;11;0;0;0
46.119.855/0001-37;2024-12-31;5;144552;SOCIEDADE ABASTECIMENTO DE ÁGUA E SANEAMENTO S.A - SANASA;Não-liderança;15;1335;143;429;2;0;0
46.573.272/0001-81;2024-12-31;1;137359;PORTO SAÚDE PARTICIPAÇÕES S.A.;Liderança;3;54;1;11;0;0;0
46.573.272/0001-81;2024-12-31;1;137359;PORTO SAÚDE PARTICIPAÇÕES S.A.;Não-liderança;15;491;63;199;1;0;0
47.508.411/0001-56;2024-12-31;29;148149;CIA BRASILEIRA DE DISTRIBUICAO;Liderança;16;543;51;454;2;0;0
47.508.411/0001-56;2024-12-31;29;148149;CIA BRASILEIRA DE DISTRIBUICAO;Não-liderança;498;13733;5548;18950;173;10;0
47.960.950/0001-21;2024-12-31;6;146869;MAGAZINE LUIZA S.A.;Liderança;61;1218;161;711;5;304;0
47.960.950/0001-21;2024-12-31;6;146869;MAGAZINE LUIZA S.A.;Não-liderança;526;12423;3627;12453;113;5372;121
49.115.815/0001-05;2024-12-31;1;144025;JBS N.V.;Liderança;334;7696;759;1589;26;1870;3273
49.115.815/0001-05;2024-12-31;1;144025;JBS N.V.;Não-liderança;6021;89475;30389;61131;1916;41350;28054
49.263.189/0001-02;2024-12-31;5;148306;HELBOR EMPREENDIMENTOS S.A.;Liderança;4;54;2;8;0;0;0
49.263.189/0001-02;2024-12-31;5;148306;HELBOR EMPREENDIMENTOS S.A.;Não-liderança;10;144;15;48;0;0;0
49.669.856/0001-43;2024-12-31;6;147307;VESTE S.A. ESTILO;Liderança;14;240;22;84;5;67;0
49.669.856/0001-43;2024-12-31;6;147307;VESTE S.A. ESTILO;Não-liderança;90;1266;361;1162;16;443;0
50.564.053/0001-03;2024-12-31;13;147464;BOMBRIL S.A. - EM RECUPERAÇÃO JUDICIAL;Liderança;0;110;0;18;0;0;3
50.564.053/0001-03;2024-12-31;13;147464;BOMBRIL S.A. - EM RECUPERAÇÃO JUDICIAL;Não-liderança;3;1689;112;398;1;0;48
50.746.577/0001-15;2024-12-31;17;148267;COSAN S.A.;Liderança;2;42;0;2;0;0;0
50.746.577/0001-15;2024-12-31;17;148267;COSAN S.A.;Não-liderança;2;65;13;15;0;0;1
50.926.955/0001-42;2024-12-31;5;147035;VULCABRAS S.A.;Liderança;8;292;51;610;4;21;0
50.926.955/0001-42;2024-12-31;5;147035;VULCABRAS S.A.;Não-liderança;190;2824;1556;11849;128;466;0
51.128.999/0001-90;2024-12-31;5;146341;NUTRIPLANT INDUSTRIA E COMERCIO S.A.;Liderança;0;10;0;10;0;0;0
51.128.999/0001-90;2024-12-31;5;146341;NUTRIPLANT INDUSTRIA E COMERCIO S.A.;Não-liderança;0;99;39;53;0;0;0
51.430.503/0001-38;2024-12-31;1;137352;PORTO SERVIÇO S.A;Liderança;2;38;2;33;0;0;0
51.430.503/0001-38;2024-12-31;1;137352;PORTO SERVIÇO S.A;Não-liderança;6;265;60;220;2;0;0
51.466.860/0001-56;2024-03-31;10;140392;SAO MARTINHO S.A.;Liderança;6;357;17;161;0;0;16
51.466.860/0001-56;2024-03-31;10;140392;SAO MARTINHO S.A.;Não-liderança;153;4883;1184;5328;44;0;493
51.928.174/0001-50;2024-12-31;5;146838;PLASCAR PARTICIPACOES INDUSTRIAIS S.A.;Liderança;0;0;0;0;0;0;211
51.928.174/0001-50;2024-12-31;5;146838;PLASCAR PARTICIPACOES INDUSTRIAIS S.A.;Não-liderança;0;0;0;0;0;0;2342
52.017.473/0001-03;2024-12-31;6;145130;AZEVEDO & TRAVASSOS ENERGIA S.A.;Liderança;0;5;0;1;0;0;0
52.017.473/0001-03;2024-12-31;6;145130;AZEVEDO & TRAVASSOS ENERGIA S.A.;Não-liderança;0;11;1;19;0;0;0
52.270.350/0001-71;2024-12-31;24;148145;CIABRASF - CIA. BRASILEIRA DE SERVIÇOS FINANCEIROS S.A.;Liderança;0;0;0;0;0;0;0
52.270.350/0001-71;2024-12-31;24;148145;CIABRASF - CIA. BRASILEIRA DE SERVIÇOS FINANCEIROS S.A.;Não-liderança;0;0;0;0;0;0;0
52.548.435/0001-79;2024-12-31;12;143746;JSL S.A.;Liderança;11;686;67;540;1;86;0
52.548.435/0001-79;2024-12-31;12;143746;JSL S.A.;Não-liderança;167;9795;3057;15410;38;1993;0
52.805.925/0001-03;2024-12-31;12;147191;BELORA RDVC CITY DESENVOLVIMENTO IMOBILIÁRIO S.A.;Liderança;0;0;0;0;0;0;0
52.805.925/0001-03;2024-12-31;12;147191;BELORA RDVC CITY DESENVOLVIMENTO IMOBILIÁRIO S.A.;Não-liderança;0;0;0;0;0;0;0
52.810.883/0001-07;2024-12-31;4;144614;REVEE MCO S.A.;Liderança;0;0;0;0;0;0;0
52.810.883/0001-07;2024-12-31;4;144614;REVEE MCO S.A.;Não-liderança;0;0;0;0;0;0;0
52.841.191/0001-18;2024-12-31;12;146824;REVEE S.A.;Liderança;0;0;0;0;0;0;0
52.841.191/0001-18;2024-12-31;12;146824;REVEE S.A.;Não-liderança;0;0;0;0;0;0;0
53.113.791/0001-22;2024-12-31;11;147376;TOTVS S.A.;Liderança;18;1161;41;196;0;0;126
53.113.791/0001-22;2024-12-31;11;147376;TOTVS S.A.;Não-liderança;130;6486;598;2100;16;0;777
53.153.938/0001-08;2024-12-31;2;145016;COBASI COMÉRCIO DE PRODUTOS BÁSICOS E INDUSTRIALIZADOS S.A.;Liderança;9;315;32;240;0;0;19
53.153.938/0001-08;2024-12-31;2;145016;COBASI COMÉRCIO DE PRODUTOS BÁSICOS E INDUSTRIALIZADOS S.A.;Não-liderança;108;2767;742;2891;34;0;179
56.643.018/0001-66;2024-12-31;10;147453;EUCATEX S.A. INDUSTRIA E COMERCIO;Liderança;1;147;1;1;0;69;0
56.643.018/0001-66;2024-12-31;10;147453;EUCATEX S.A. INDUSTRIA E COMERCIO;Não-liderança;2;1528;32;62;0;1248;0
56.720.428/0001-63;2024-12-31;7;145691;ROMI S.A.;Liderança;0;97;1;5;0;0;0
56.720.428/0001-63;2024-12-31;7;145691;ROMI S.A.;Não-liderança;0;1180;84;355;0;0;0
56.992.423/0001-90;2024-12-31;2;146835;BICICLETAS MONARK S.A.;Liderança;0;5;0;1;0;0;0
56.992.423/0001-90;2024-12-31;2;146835;BICICLETAS MONARK S.A.;Não-liderança;0;12;2;10;0;0;0
58.119.199/0001-51;2024-12-31;5;146314;ODONTOPREV S.A.;Liderança;4;131;6;33;0;0;13
58.119.199/0001-51;2024-12-31;5;146314;ODONTOPREV S.A.;Não-liderança;22;889;128;599;3;0;78
58.430.828/0001-60;2024-12-31;6;147194;BLAU FARMACÊUTICA S.A.;Liderança;0;88;2;40;0;0;0
58.430.828/0001-60;2024-12-31;6;147194;BLAU FARMACÊUTICA S.A.;Não-liderança;1;707;70;785;0;0;9
59.105.999/0001-86;2024-12-31;6;146814;WHIRLPOOL S.A.;Liderança;4;142;1;11;0;0;2
59.105.999/0001-86;2024-12-31;6;146814;WHIRLPOOL S.A.;Não-liderança;130;6865;743;3045;24;0;340
59.285.411/0001-13;2024-12-31;18;148270;BCO PAN S.A.;Liderança;23;355;18;76;0;0;0
59.285.411/0001-13;2024-12-31;18;148270;BCO PAN S.A.;Não-liderança;69;1357;176;530;5;0;0
59.418.806/0001-47;2024-12-31;12;147975;TRACK & FIELD CO S.A.;Liderança;6;125;7;27;1;0;3
59.418.806/0001-47;2024-12-31;12;147975;TRACK & FIELD CO S.A.;Não-liderança;31;708;173;472;6;0;48
